sinno_id,name,firm,description,year,use_sector
9410001,,AB Calor & Sjögren ; Calor & Sjögren ; 8412002,"New method for using knot pulp that means that knot pulp- after passing through a scrap trap and knot disintegrator - is mixed with screen rejects. Next, the mixture flows over a sand catcher, from which it is pumped to a screen for the separation of acceptable pulp.The screen rejects are deqatered to about 35 per cent dryness and are then processed in a special machine, a Frota-Pulper, where the pulp is 'frotated' and carefully kneaded between two intermeshin screws. The undamaged fibres thus obtained can afterwards be used as an intermixture in prime qualities. The remainder is returned together with knots and screen rejects to the sand catcher, which is the common receptacle and starting point in the circulation system.",1970,21112
9411001,,Emballage-Producter AB ; Emballage-Producter ; 6619002,"Maskin för tillverkning av wellpapp, med ny arbetsprincip som bygger på beläggning genom sprutning av pappersbanorna med ett plastvax samtidigt som beläggningsmaterialet används för sammanfogning av de tre skikten.",1970,21211
9412001,Kockum Arbomatic Processor,Kockum Industri AB ; Kockum Industri AB   ; 10034002,Maskin för skogsindustrin som används vid bearbetandet av avverkat timmer (t.ex. för avkvistning etc.).,1975,02
9413001,Karlstadplattan,AB Karlstadplattan ; Karlstadplattan ; 8415002,Spånskiva som tillverkas av ramsågspån från furu och gran med en patentsökt produktionsmetod. ,1971,20302
9413001,Karlstadplattan,AB Karlstadplattan ; Karlstadplattan ; 8415002,Spånskiva som tillverkas av ramsågspån från furu och gran med en patentsökt produktionsmetod. ,1971,361
9413001,Karlstadplattan,AB Karlstadplattan ; Karlstadplattan ; 8415002,Spånskiva som tillverkas av ramsågspån från furu och gran med en patentsökt produktionsmetod. ,1971,45
9415001,,Mo & Domsjö AB ; Mo och Domsjö ; 5906002,"Jordförbättrande produkt som är resultatet av en ny process som istället för att bränna barkavfall, vilket är ett miljöproblem, konverterar barkavfallet till denna produkt",1971,013
9416001,GARTAX,Edvin Gardmo AB ; Edvin Gardmo ; 10045002,"Ny typ av bandmatare i emballeringslinjer, som kan användas för bandomföring kring det kolli som ska bandas, men också byggas in i pressar för presspaketering. Bandmataren kan omställas för olika banddimensoiner och är vidare försedd med automatisk start och stopp samt bandutkastning efter fullbordad bandomföring. ",1971,201
9416001,GARTAX,Edvin Gardmo AB ; Edvin Gardmo ; 10045002,"Ny typ av bandmatare i emballeringslinjer, som kan användas för bandomföring kring det kolli som ska bandas, men också byggas in i pressar för presspaketering. Bandmataren kan omställas för olika banddimensoiner och är vidare försedd med automatisk start och stopp samt bandutkastning efter fullbordad bandomföring. ",1971,21
9416001,GARTAX,Edvin Gardmo AB ; Edvin Gardmo ; 10045002,"Ny typ av bandmatare i emballeringslinjer, som kan användas för bandomföring kring det kolli som ska bandas, men också byggas in i pressar för presspaketering. Bandmataren kan omställas för olika banddimensoiner och är vidare försedd med automatisk start och stopp samt bandutkastning efter fullbordad bandomföring. ",1971,21211
9417001,,SSR:s Sågverksmateriel AB ; SSR:s Sågverksmateriel ; 8419002,Nytt emballagematerial av papper. Pappret är högtöjbart med mellanliggande plastfolie och asfaltlaminering.,1972,201
9420001,,SCA Ortviken ; SCA Ortviken ; 8422002,Ny processteknik för mekanisk massa som värmer upp veden till hög temperatur före den mekaniska sönderdelningen vilket inverkar gynnsamt på massakvalitén,1973,
9422001,,Svenska Luftkompressor AB ; Svenska Luftkompressor ; 10214002,Patenterade helautomatiska torkar för tryckluft. Torkarna är elregenererade och av adsorptionstyp för daggpunkter läger än -40 grader celsius vid tryck. En driftsautomatik kallad FLEX-O-MAT MC begränsar driftkostnaderna så att dessa blir direkt proprtionella till dne mängd tryckluft eller gas som passerat torken.,1973,21111
9424001,Albia 100 Stackcleaner,AB Fractionator ; Fractionator ; 9951002,Ny typ av virvelrenare som minskar pumpenergi utan att samtidigt sänka dragningskraften och reningseffekten genom att reducera virvelrenarens invändiga diameter,1974,212
9426001,Papriformer,Karlstad Mekaniska Werkstad ; Karlstads Mekaniska Werkstad ; 10215002,"Maskin där man formar pappersbanan på en cylinder mellan två plastviror, för mjukpapperstillverkning.",1975,21211
9427001,Periformer,Karlstad Mekaniska Werkstad ; Karlstads Mekaniska Werkstad ; 10215002,"Maskin där man formar pappersbanan på en cylinder mellan två plastviror, för tillverkning av tidningspapper, tryckpapper etc, ",1975,21
9427001,Periformer,Karlstad Mekaniska Werkstad ; Karlstads Mekaniska Werkstad ; 10215002,"Maskin där man formar pappersbanan på en cylinder mellan två plastviror, för tillverkning av tidningspapper, tryckpapper etc, ",1975,21121
9427001,Periformer,Karlstad Mekaniska Werkstad ; Karlstads Mekaniska Werkstad ; 10215002,"Maskin där man formar pappersbanan på en cylinder mellan två plastviror, för tillverkning av tidningspapper, tryckpapper etc, ",1975,21122
9428001,,Umelit ; Umelit ; 8430002,"Fuktbeständig spånskiva som tillverkas på fura i en ny produktionslinje. Den nya skivan gör s utan inblandning av lövved eller sågverksavfall och är tänkt at nyttjas för icke uppvärmda utrymmen, bl a i garagen, ladugårdar, yttertak etc.",1976,-101
9428001,,Umelit ; Umelit ; 8430002,"Fuktbeständig spånskiva som tillverkas på fura i en ny produktionslinje. Den nya skivan gör s utan inblandning av lövved eller sågverksavfall och är tänkt at nyttjas för icke uppvärmda utrymmen, bl a i garagen, ladugårdar, yttertak etc.",1976,45
9429001,Masonitskivan,Masonite AB ; Masonite ; 10097002,"Skiva som producerats med Masonprocessen och har (""exceptionellt"") långa och starka fibrer",1976,45
9430001,,Masonite AB ; Masonite ; 10097002,"Lätt byggsystem som bygger på komponenterna 'Masonite Balk', 'Masonite Wall Frame', och 'Masonite Wooden Facade' för bl.a. prefabrikerade trähus ",1976,20301
9430001,,Masonite AB ; Masonite ; 10097002,"Lätt byggsystem som bygger på komponenterna 'Masonite Balk', 'Masonite Wall Frame', och 'Masonite Wooden Facade' för bl.a. prefabrikerade trähus ",1976,45
9431001,"Volvo BM 900 (eller ""skördaren"")",Volvo BM ; Volvo BM  ; 9799002,"Ny skogsmaskin som har högre kapacitet och kan både fälla, kvista och kapa ",1976,02
9432001,P-Såg,SCA ; SCA ; 10168002,"Nytt minidatorbaserat styrsystem för sågverk. Från någon av dataterminalerna i sågverket kan man utan dröjsmål få de besked man önskar. T ex produktionsrapporter, uppgifter om sågutbyten, avbrottsstatistik eller kontroll uppgifter gällande brädernas dimensioner.",1976,201
9433001,,Erjo Maskiner AB ; Erjo Maskiner ; 8435002,Ny traktordriven flishuggarmaskin som är självmatande,1977,02012
9440001,Norrany-skivan,Vänerskog ; Vänerskog ; 8442002,Innertaksskiva för genomgående spikning med industriell målning av vit polaminfärg som ger skydd mot hartsgenomslag,1979,45
9443001,Compozil,EKA ; Elektrokemiska ; 5897002,"Dubbelverkande bindemedel som består av ett modifierat anjoniskt silikat och ett katjoniskt stärkelsederivat som har förmågan att kemiskt reagera med fyllnadsmedel under utfällning av partiklar med stor yta, och ger ett nytt sätt att angripa retentions- och avvattningsproblem i produktion av pappersmassa",1980,
9444001,Swanboard 3-D,Swanboard Masonite AB ; Swanboard Masonite ; 8446002,Nytt skivmaterial som genom prägling i en efterpressanläggning för en god struktur och ådring som liknar äkta träpaneler,1981,20
9444001,Swanboard 3-D,Swanboard Masonite AB ; Swanboard Masonite ; 8446002,Nytt skivmaterial som genom prägling i en efterpressanläggning för en god struktur och ådring som liknar äkta träpaneler,1981,20301
9444001,Swanboard 3-D,Swanboard Masonite AB ; Swanboard Masonite ; 8446002,Nytt skivmaterial som genom prägling i en efterpressanläggning för en god struktur och ådring som liknar äkta träpaneler,1981,25230
9448001,NACO procesen,Sunds Defibrator ; Sunds Defibrator ; 9970002,Ny process för produktion av blekt massa.,1983,02
9448001,NACO procesen,Sunds Defibrator ; Sunds Defibrator ; 9970002,Ny process för produktion av blekt massa.,1983,21
9449001,BILC-pallar,Swepall AB ; Swepall ; 10216002,Pallar som produceras med automatiska spikmaskiner (nitspikar) där antalet förband i pallen har reducerats samtidigt tekniken gör att hållfastheten ökar,1983,
9451001,,Massivträ AB ; Massivträ ; 8453002,Nytt massivträ  av furu som sönderdelas i tunna skivor,1983,36
9451001,,Massivträ AB ; Massivträ ; 8453002,Nytt massivträ  av furu som sönderdelas i tunna skivor,1983,45
9453001,IRT-systemet,Infrarödteknik AB ; Infrarödteknik ; 9758002,"Energisparande tork- och värmesystem för fuktprofilkorrigering och bestrykningtorkning baserat på infravärmeteknik.  Systemet är speciellt lämpligt för snabb, effektiv fuktprofilkorrigering och bestrykningstorkning. Metoden är baserad på avancerad infravärmeteknik, som företaget under många år tillmäpat inom andra industrigrenar. IRT-systemet är ett komplett och till varje pappersmaskin skräddarsytt system, där all nödvändig utrustning finns med. ",1984,21
9454001,,AB Vico ; Vico ; 8456002,Ny virkestorkare som genom att undanröja organiska upplösare drastiskt minskar energikonsumtionen. Problem vid konventionella virkestorkare som opererar med stora luftmängder äär att virket torkas ut. Genom att använda turbulent luft begränsas den nödvändiga luftbolymen vilket besparar en stor energimängd. ,1984,20101
9455001,,Stretch Emballering AB ; Stretch Emballering ; 8457002,Automatiskt paketeringssystem av papper som minskar skaderisk under transport,1984,60240
9456001,Ultrawasher,Sunds Defibrator ; Sunds Defibrator ; 9970002,"Ny massatvätt av stålbandstyp som är mindre och innebär mindre (investerings-, energi- och underhålls)kostnader",1984,21
9456001,Ultrawasher,Sunds Defibrator ; Sunds Defibrator ; 9970002,"Ny massatvätt av stålbandstyp som är mindre och innebär mindre (investerings-, energi- och underhålls)kostnader",1984,21112
9458001,Pulco Blåskydd,Pulco AB ; Pulco ; 8460002,skyddsmedel mot blånads- och mögelsvampar där den aktiva substansen är ortefenylfenol för sågat virke,1984,201
9459001,,Asea ; Asea ; 9755002,Adaptivt reglersystem för fläkttorkning av pappersmassa,1984,21111
9460001,,Bruks Mekaniska AB ; Bruks Mekaniska ; 8462002,"automatiserat bioenergisystem som konverterar skogsrester till bränsle, som bygger på en ny mobil kvistningsmaskin",1985,01124
9460001,,Bruks Mekaniska AB ; Bruks Mekaniska ; 8462002,"automatiserat bioenergisystem som konverterar skogsrester till bränsle, som bygger på en ny mobil kvistningsmaskin",1985,02
9461001,Determinex DL 1000,Boliden Determinex ; Boliden Determinex ; 10217002,Analysrobot som höjer kausticeringsgraden i mixerier (för sulfatmassaproduktion),1985,21112
9462001,,Forestry Injection Company (FIC AB) ; Forestry Injection Company ; 8464002,Tabletter som tar död på träd som skapar lövslyproblem genom att tabletter förs in i trädstammen,1986,02
9464001,,KONE-KMV ; KONE-KMW ; 8466002,Anläggning som bygger på ny barkningsteknik som gör det möjligt att barka eucalyptus oavsett ålder.,1986,02013
9465001,,Lorentzen & Wettre ; Lorentzen & Wettre ; 8256002,Mätinstrument vars princip går ut på att en pappersremsa fästs i bägge ändar och ändarna förs mot varandra tills fibrerna i papperet krossas.,1987,21
9468001,,Con-Monitor AB ; Con-Monitor ; 8470002,"Felsökningsapparatur som upptäcker slitage på pappersmaskiner, kan även användas på andra maskiner, såsom truckar.",1988,21
9468001,,Con-Monitor AB ; Con-Monitor ; 8470002,"Felsökningsapparatur som upptäcker slitage på pappersmaskiner, kan även användas på andra maskiner, såsom truckar.",1988,29220
9470001,,Abia ; Abia ; 8472002,Automatisk tvättanläggning för vira. Viran är det finmaskiga nät som boarden vilar på under tillverkningsprocessen. Det är den som ger det karaktäristiska mönstret på undersidan av boardskivan. I produktionslinjen löper viran in i en tvättlåda av metall. Lådans mått är vtå gånger två meter och den är en meter hög. I lådan sitter fyra högtrycksduschar som med ett tryck på 300 kilopond per kvcm duschar viran och avlägsnar alla föroreningar. Tidigare var man tvungen att rulla ihop viran i stora rullar som satter 20 timmar i ett bad med lut. Därefter vidtog manuell högtryckssprutning vilket krävde en extra man per skift. ,1988,21
9471001,Determinex DL 2000,Boliden Determinex ; Boliden Determinex ; 10217002,Analysrobot för kontroll och tillverkning av klordioxid. Roboten ger möjlighet till bättre utnyttjande av både råvaror och bättre färdig produkt samt ger ett jämnare blekresultat och säkrare miljökontroll. Klordioxid används för blekning av pappersmassa.,1985,24
9472001,Comwood column,Martinsons AB ; Martinsons i Bygdsiljum ; 8474002,Limträstolpar. ,1988,45
9473001,Precilog,Ari AB ; ARI ; 10050002,Positioneringsinstrument för timmer i sågverg. Precilog optimerar sågutfallet. ,1988,20
9475001,,Telemetric ; Telemetric Instrument ; 5861002,Nytt operatörs- och reglersystem för batchhantering där varje batch kan ha sin egen uppsättning av receptparametrar. Unikt för det nya systemet är minneslagringskapaciteten som möjliggör inmatning av en räcka recept. ,1989,21
