sinno_id,name,description,info,year,use_sector,bioeconomy_vision,innovation_type,article_checked,notes,
9938001,,"System för avgasrening enligt SCR-metoden. Systemet kan eftermonteras på alla typer av dieseldrivna bussar., lastbilar och arbetsmaskiner och ger dessa motorer emissionsnivåer som redan nu klarar de Euro-5-krav som träder i kraft 2008/2009. Man är ensam på marknaden om ett system som kan uppgradera gamla motorer. Systemet består av två delar; den ena delen är en ny typ av underhållsfritt partikelfilter men minskar alla partikelutsläpp med över 90 %. Den andra delen är en SCR-katalysator som minskar utsläppen av kväveoxid med över 80 %. ",,2004,60,9,213;602,1,"not forest, response to EU norms for avgaser",
9971001,,"Frässkär ; kallat rillskär. Det sägs medge större matning än som hittills varit möjlgit med vanliga vändskärsfräsar, genom att mer än dubbla spånmängden kan passera genom verktygets spånfickor. ",,1971,28,9,999,1,,
9977001,AJ37 Viggen,"Attackflygplan. Viggens huvudvinge har 10,6 meters spännvidd, planets totala längd är 16,3 meter, max. höjden är 5,6 meter och startvikten med normal beväpning är ca 16 ton. Maxfarten på hög höjd är Mach2 och på låg höjd Mach 1,1. Planets startsträcka är 400 meter och aktionsradien med anflygning på hög respektive låg höjd över 1000 km respektive 500 km.",,1971,75224,9,999,1,not forest,
9979001,,"Svaveldioxid-skrubber avsedd för rening av rök- och avloppsgaser från industriella processer. Svaveldioxidutsläppen beräknas öka i mycket snabb takt om inga åtgärder vidtas, varför intresset för metoder och utrustningar för att minska skadeverkningarna på alla håll är synnerligen stort. Bahco-skrubbern reducerar svavelutsläppet från rökgaser med 98 % och anses därför som en intressant lösning. Den är i första hand avsedd för att användas i olje- och koleldade kraft- och värmeverk, cellulosaindsutrins kemikalieåtervinning samt i järnverk och raffinaderier. ",,1970,11,9,211,1,,
9989001,,"Pneumatisk, stationär barriär avsedd att lokalt förhindra utbredningen av olja på vatten då denna ej påverkas av vindar, vågor eller strömmar. Barriärerna är en god lösning på oljeskyddet i hamnar, dockor, kanaler osv. En bubbelbarriär bildar genom att tryckluft matas genom en perforerad slang som är placerad under vattnet, oftast på bottnetn. Detta skapar en strömning i vattnet. Det vatten, som stiger upp med luftbubblorna, ger i de lägre skikten upphov till en vattenströmning mot barriären. Detta resulterar i en strömning bort från barriären i de övre skikten, varvid den största strömningshastigheten uppträder vid ytan. Ythastigheten, som stiger med ökad lufttillförsel, är den verksamma delen av strömningsförloppet när det gäller att hindra oljan från att sprida sig. ",,1972,90,9,212,1,,
9992001,,"Brott i pappersbanan leder speciellt vid stora maskiner till pappersstockning och ett tidskrävande rensningsarbete. Eventuella brott fastställs med hjälp av blåsmunnstycken, varvid en anordning aktiveras som efter viran blåser tillbaka pappret i massabehållaren så att stockning längre fram i maskinen undviks. En lösning av problemet med användning av fluidistorer är motiverad dels av miljöskäl och dels att ett pneumatiskt system redan finns för avblåsningen.",,1972,21,2,204,1,,
10019001,Swedturn 20,"Svarv. Numeriskt styrd chuckautomat (styrd av SMT:s CNC 220). Vad som först och främst skiljer från andra svarvar är spindeldockans placering på en slid, som löper vinkelrätt mot spindlens centrumlinje. Spindeldockan utför således maskinens x-rörelse, medan verktygssliden endast svarar för z-rörelsen. Tanken bakom denna maskin är först och främst att göra byte av arbetsstycke så lätt som möjligt.  I styrsystemet ingår fasta cykler för gänging samt längd- och planskär. ",,1974,36,2,999,1,not forest,
10025001,Certus-stolen,"Arbetsstol av ny konstruktion med utgånspunkt från anatomiska och arbetsfysiologiska krav. Det som främst skiljer den från andra typer är de många inställnignsmöjligheterna. Inte endast sitthöjd utan också sitsdjup, lutningsvinkeln på ryggstödet, höjden på armstöden och vidde mellan dessa kan man ställa in.",,1975,-100,9,501,1,,
10030001,Inovatavlan,"Flerfunktionstavla som tillverkas av ett magnetiserat gummimaterial och fungerar som krittavla, magenttavla, blädderblock, flanellograf och filmduk soamt fästplatta för inovapapper. ",,1975,-100,9,999,1,not forest,
10042001,,"Anläggning för maskinell separering med luftbehandlingsteknik. Den maskinella separeringen innebär att bland annat metaller, papper och plast återvinns ur hushållsavfallet på ett effektivt och ekonomiskt sätt. Anläggningen kan reducera avfallsvolymen med åttio till nittio procent.An air pressure based recycling system for mechanical separation of valuable materials from houshold waste. ",,1976,-100,3,206;,1,is this forest?,x
10052001,MBM/MAM,"Helkapslade växelströmsmotorer utformade för drift i svår miljö med unik konstruktion. Den patenterade statorstommmen är tillverkad av profilerad stålplåt i vilken plåtpaketet är fastsvetsat, vilket ger en robust konstruktion och eliminerar kostnadskrävande operationer såsom gjutning och spånskärande bearbetning. ",,1976,-100,9,161;104;103,1,not forest,
10123001,Secodex-P,Verktygssystem. ,,1978,36,9,999,1,not forest,
10124001,T-Max Universal,"Alternativ till spiralborren, för användning vid korta hål, upp till cirka två gånger diametern. Den nya borren uppges i fråga om håltoleranser vara fullt jämförbar med spiralborren -något bättre vid stora håldiametrar men något sämre än spiralborrar vid mindre. Den väsentliga fördelen med korthålsborren är emellertid att den har mellan fem och tio gånger så stor avverkningsförmåga som spiralborren. ",,1978,36,9,999,1,not forest,
10128001,,"Tång för elektronik-, tele- och finmekanisk industri. Tången sägs ha hittills oöverträffad klippförmåga över ett brett omårde av tråddimensioner och kvaliteter. ",,1978,31,9,999,1,not forest,
10137001,Repak,"Råmaterial som framställs ur spill och avfall från förpackningsindustrin. Materialet är en plastsprutmassa för den plastbearbetande industrin, som kan ge betydande kostnadsbesparingar inom den internationella förpackningsindustrin. Materialet är slagsegt, fuktstabilt och har god hållfasthet. Man har tillverkat bl a bobiner, sprängsprutade rör, s k plank för lastbilar och formsprutade lådor med gott resultat. Metoden innebär att man avstår från att separera de olika komponenterna från varandra. Istället förvandlas avfallet till ett granulat, vilket kan bearbetas som ett plastmaterial.",,1979,25,9,161;206,1,not forest,
10145001,,"Ny metod för att på ett effektivare sätt utnyttja bark, torv, träavfall m.m. som bränsle. ",,1979,-100,2,206;110,1,,
10153001,,"Hörselskydd med inbyggd kommunikationsmöjlighet. Uppfinningen bygger på användning av infrarött ljus. Talet omvandlas i en mikrofon av samma typ som piloter använder., till infrarött ljus och sänds ut över en diodkrets. En motsvarande krets tar emot de utsända infraröda ljusstrålarna och omvandlar dessa till mänskligt tal, som återges i en högtalare i hörselskyddet. ",,1979,-100,9,501,1,,
10187001,,"Truck med svängbara gafflar, gafflarna möjliggör arbete i mycket smala gångar. Trucken är ett alternativ till den traditionella skjutmasttrucken. I takt med stigande mark- och byggnadskostnaderna inom industrin strävar allt fler företag efter att bättre utnyttja lagervolymetn genom en mera kompakt lagring av godset. .",,1981,-100,9,309,1,not forest,
10189001,Moccasin,"Drivband för maskiner inom skogs- och jordbruk. Innovationen representerar ett nytt tänkande vad gäller drivband till arbetsmaskiner.  F n används band av stål, vilka sliter på både maskiner och vegetation. De nya bandplattorna är tillverkade av uretangummi, ett specialgummi som kombinerar goda hållfasthetsegenskaper med hög elasticitet. Plattorna har därför kunnat göras längre än vanliga stålplattor, vilket ger god bärighet och stabilitet. Genom ett enkelt system sammanfogas bandplattorna med sidolänkar av stål. ",,1982,29320,3,207,1,bv3 because it aims to protect soil / low level vegation,
10214001,Automat typ TO/TR/TM,"Program med avfettningsautomater för fixtur- och korggods. Automaterna är helkapsalde och ventilerade för att garantera att inga vätskeångor tränger ut till omgivningen. De är anpassade till framtida teknik- och miljökrav och har hanteringsautomatik med PC-styrningssystem. Målet för utvecklingen har varit att skapa en flexibel, automatiserad avfettningsfunktione, som kan anpassas till olika behov vad gäller krav på kapacitet, resultat och automatiseringsgrad. ",,1983,-100,9,601,1,not forest,
10223001,,Ergonomiskt riktigt utformad arbetsstol för industrin. ,,1984,-100,9,501,1,not forest,
10224001,,"Låsningsfritt bromssystem. Systemet är uppbyggt med fyra kanaler, vilket innebär att bromsningen regleras individuellt för varhe hjul på ett tvåaxligt fordon. Hos treaxliga fordon är regleringen gemensam för dric- och stödhjulen på respektive sida. I systemet ingår en automatisk kontrollfunktion, som redan vid starten testar de elektriska elektroniska funktionerna. Under körningen genomförs fortlöpande avsökning och indikering av eventuella fel. Fördelarna med låsningsfria bromssystem begränsas till de tillfällen, då föraren bromsar hårdare än vad den tillgängliga friktionen mellan däck och vägbana tillåter. I en sådan situation låser sig några eller samtliga hjul, om fordonet inte har låsningsfria bromsar. Med ett sådant system däremot utnyttjas alltid den tillgängliga vägfriktionen. På deta sätt uppnår man 10-20 % kortare bromssträcka. Hjulens rotation övervakas av en givare placerad vid varje hjul. Givaren sänder fortlöpande information till en centralt placerad mikrodator, som bearbetar den. Uppstår det en tendens till hjullåsning, sänder elektronikenheten signaler till en snabbverkande ventil vid varje bromscylinder, varvid trycket korrigeras till en nivå som ger högsta bromsning utan låsning av hjulen. ",,1984,34300,9,999,1,not forest,
10232001,,Lastpall av bockad profilerad tunnplåt. Pallen väger ca 10 kg mindre än de av trä och ca 20-30 kg mindre än andra pallar av plåt. ,,1985,-100,9,309,1,not forest,
10280001,,"Sprutbox. Överskottet av färgpartiklar vid sprutmålning har man hittills försökt fånga in med hjälp av antingen torra filter av t ex papper eller konstfiber eller våta med vatten som filtreringsmedium. Vattenfilter ger högst verkningsgrad. Med den nya tekniken öper ett 1000 mm brett teflonband över två brytrullar, en nedre och en övre. Bandet, som är perforerat passerar med sin nedre del genom en bassäng, innehållande parafinolja. En utsugningsfläkt skapar undertryck på bandets baksida. På framsidan sugs färgstoft mot och stannar på det paraffinoljevåta bandet. Vid passagen genom bassängen släpper de, jämfört med olja, tyngre färgpartiklarna, sjunker och sedimneterar på botten. Reningsgraden blir nästan hundraprocentig. ",,1989,351,9,213;501;207;211;206;203,1,not forest,
10294001,System 2000,"System för tillverkning av busskarosser. Tekniken är baserat på en ny stomkonstruktion med ett fåtal strängpressade profiler av aluminium, varav en ""enhetsprofil"". Med systemet lanseras en teknik, som gör det möjligt att bygga busskarosser med hög styrka, god korrosionsbeständigheter och lång livslängd. Monteringsarbetet förenklas med den nya metoden, eftersom stommen byggs upp med ett begränsat antal ""element"" -totalt ett 30-tal profiler av aluminium, plast och gummi. Endast en typ av skruvförband används. En annan fördel är att man uppnår hög rpecision vid monteringen. ",,1992,34100,9,162;104;602,1,not forest,
10307001,CARB,"Compact Aligning Roller Bearing. Helt nytt kyllager som tillåter snedställning, avsevärda axiella förskjutningar och kan ta upp stora radiella laster. Lagret är skyddat av flera patent. Lagret fungerar som ett axiellt frigående lager, samtidigt som det möjliggör konstruktioner med låg sektionshöjd, ger låg friktion och tillåter presspassning a både ytter- och innerring. Med det nya lagret kombineras fördelarna hos cylindriska- och sfäriska lager samt nållager. Det nya lagret uppges tillåta 10 ggr större snedställning än ett cylindriskt, koniskt eller nållager. 100 ggr större axiell förskjutning än ett sfäriskt rullager och upp till 30 % större last än det kraftigaste konventionella rullager som hittills konstruerats. ",,1995,-100,2,203;101;213;161,1,,
10349001,,Wellpappkartong för omhändertagandet av uttjänt elektronik.,,1998,-101,2;3,309;401;206;107,1,,
10374001,Hydropulsor,"Maskin för kapning av tråd, stål, profiler och rör genom adiabatisk mjukgöring.  Slagkolven drivs hydrauliskt med en hastighet mellan fem och tio meter per sekund. Precis i träffögonblicket bromsas cylindern upp. Rörelseenergin överförs till arbetsstycket och under bråkdelen av en sekund bildas lokalt så höga temperaturer att materialet beter sig som halvflytande. Maskinen består av fyra funktionsmoduler; slagenhet, verktygshus, dämpare och matningsenhet. ",,1999,27,9,103;204;602,1,not forest,
